rank,model_id,model,overall_score,effective_weight_coverage,number_of_available_dimensions,C1 Complex reasoning_score,C2 Knowledge and factual reliability_score,C3 Long context_score,C4 Code and software engineering_score,C5 Multimodal_score,bootstrap
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.74350554753671,1.0000000000000002,5,83.29536157908022,41.061524078229155,0.0,53.63955519112504,59.50518071798478,269
6,qwen3_8_max,Qwen3.8-Max,37.834393837145846,1.0000000000000002,5,43.80695957368753,11.368579925920463,44.43634483658853,72.06705825414068,55.081950858103056,269
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.64574246402467,1.0000000000000002,5,89.92383634336964,36.467209580040624,57.73101758009519,37.122958820681156,6.974308690462572,269
8,claude_opus_4_8_max,Claude Opus 4.8 (max),29.909930661285458,1.0000000000000002,5,100.0,45.609972782355385,40.818908559372474,46.395552199938585,0.0,269
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,24.776466056805138,0.6526521820784006,4,0.0,16.61647141654705,49.61894570159547,0.0,,269
10,glm_5_2_max,GLM-5.2 (max),24.517733786905236,0.6526521820784006,4,20.712175978258273,9.803510167641388,51.06282352003342,25.09757582457896,,269
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),74.88167169514165,1.0,5,91.70084919515045,59.35824195831793,54.027946711038894,69.87010372240918,100.0,270
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.5737422814542,1.0,5,66.95927608738404,100.0,51.06282352003342,100.0,61.41143677202628,270
3,kimi_k3_max,Kimi K3 (max reasoning),49.11148887799318,1.0,5,100.00000000000001,46.25746211394311,66.36155480567838,88.20689525639654,34.56856016386749,270
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,43.50188007978559,0.6157456497577298,4,49.09070600518233,0.0,100.0,89.49185526171111,,270
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.81327287835427,1.0,5,99.01981817276905,41.061524078229155,0.0,49.86406511358671,59.50518071798478,270
6,qwen3_8_max,Qwen3.8-Max,38.22941719520972,1.0,5,74.46340329202096,11.368579925920463,44.43634483658853,51.70329378662797,55.081950858103056,270
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),30.316592352641862,1.0,5,98.49814042677863,36.467209580040624,57.73101758009519,36.52145383339237,6.974308690462572,270
8,claude_opus_4_8_max,Claude Opus 4.8 (max),27.28188715931765,1.0,5,93.550144826177,45.609972782355385,40.818908559372474,39.2452870169198,0.0,270
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.85046348534532,0.6157456497577298,4,0.0,16.61647141654705,49.61894570159547,0.0,,270
10,glm_5_2_max,GLM-5.2 (max),25.50473531411413,0.6157456497577298,4,36.03479360134873,9.803510167641388,51.06282352003342,22.3794600217287,,270
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),76.16425791222628,1.0,5,87.43071375599492,59.35824195831793,54.027946711038894,73.81885051825793,100.0,271
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.1512314064081,1.0,5,41.68624215510983,100.0,51.06282352003342,100.0,61.41143677202628,271
3,kimi_k3_max,Kimi K3 (max reasoning),48.2149138987681,1.0,5,62.98964323083406,46.25746211394311,66.36155480567838,90.97413192446804,34.56856016386749,271
4,gemini_3_1_pro_high,Gemini-3.1-Pro (High),42.46068394748629,1.0,5,96.78478638546468,41.061524078229155,0.0,51.05813370352647,59.50518071798478,271
5,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,40.307023375646956,0.5956046783842124,4,0.0,0.0,100.0,90.72907771711316,,271
6,qwen3_8_max,Qwen3.8-Max,38.53009241831187,1.0,5,44.121074702447665,11.368579925920463,44.43634483658853,57.375728644818345,55.081950858103056,271
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),29.152937327131347,1.0,5,66.56692134867367,36.467209580040624,57.73101758009519,37.71180765520521,6.974308690462572,271
8,claude_opus_4_8_max,Claude Opus 4.8 (max),27.21887387143106,1.0,5,100.0,45.609972782355385,40.818908559372474,44.49995780194321,0.0,271
9,glm_5_2_max,GLM-5.2 (max),25.48354569126148,0.5956046783842124,4,57.58205964654241,9.803510167641388,51.06282352003342,22.27871753086816,,271
10,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,24.937219930224597,0.5956046783842124,4,3.2897277549202157,16.61647141654705,49.61894570159547,0.0,,271
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),76.26457357480457,0.9999999999999999,5,78.64560135082438,59.35824195831793,54.027946711038894,78.63490823561759,100.0,272
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",73.90156923148088,0.9999999999999999,5,47.37183399634193,100.0,51.06282352003342,100.0,61.41143677202628,272
3,kimi_k3_max,Kimi K3 (max reasoning),48.2547142690866,0.9999999999999999,5,61.43470444296497,46.25746211394311,66.36155480567838,94.98883015777267,34.56856016386749,272
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.406668408993184,0.5908802181301828,4,30.134417285272207,0.0,100.0,94.26418005376857,,272
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),42.27074656851456,0.9999999999999999,5,96.07832144228894,41.061524078229155,0.0,57.52964766670283,59.50518071798478,272
6,qwen3_8_max,Qwen3.8-Max,38.916481957451545,0.9999999999999999,5,59.04823423073747,11.368579925920463,44.43634483658853,58.00067747573638,55.081950858103056,272
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),29.396928141326004,0.9999999999999999,5,74.49806583887039,36.467209580040624,57.73101758009519,41.97195003241562,6.974308690462572,272
8,claude_opus_4_8_max,Claude Opus 4.8 (max),27.165190604980577,0.9999999999999999,5,100.0,45.609972782355385,40.818908559372474,52.439791796751024,0.0,272
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.596952754231477,0.5908802181301828,4,0.0,16.61647141654705,49.61894570159547,0.0,,272
10,glm_5_2_max,GLM-5.2 (max),25.402562012881795,0.5908802181301828,4,26.948002847670598,9.803510167641388,51.06282352003342,26.716429341458582,,272
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",75.57433545910702,1.0000000000000002,5,48.21976786145806,100.0,51.06282352003342,100.0,61.41143677202628,273
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.56501828144589,1.0000000000000002,5,81.83672025607648,59.35824195831793,54.027946711038894,70.9459420723126,100.0,273
3,kimi_k3_max,Kimi K3 (max reasoning),49.95634753657666,1.0000000000000002,5,92.44484656644543,46.25746211394311,66.36155480567838,90.7177926236405,34.56856016386749,273
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.43523034267404,0.6494938557643255,4,41.8714658498369,0.0,100.0,91.09516651648148,,273
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.26212233053409,1.0000000000000002,5,95.89418990838539,41.061524078229155,0.0,49.84513802948285,59.50518071798478,273
6,qwen3_8_max,Qwen3.8-Max,37.34803829083646,1.0000000000000002,5,63.85577565073001,11.368579925920463,44.43634483658853,56.89448961293788,55.081950858103056,273
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.414638309960633,1.0000000000000002,5,98.4783041325496,36.467209580040624,57.73101758009519,36.90679015053895,6.974308690462572,273
8,claude_opus_4_8_max,Claude Opus 4.8 (max),28.913361565856587,1.0000000000000002,5,100.0,45.609972782355385,40.818908559372474,39.30679480491686,0.0,273
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.171034451207806,0.6494938557643255,4,0.0,16.61647141654705,49.61894570159547,0.0,,273
10,glm_5_2_max,GLM-5.2 (max),24.830475088945885,0.6494938557643255,4,30.717109601331614,9.803510167641388,51.06282352003342,22.71783163500615,,273
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.74623647819558,1.0,5,10.237166146752992,100.0,51.06282352003342,100.0,61.41143677202628,274
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.1379966958877,1.0,5,54.46739508884476,59.35824195831793,54.027946711038894,71.09231720674961,100.0,274
3,kimi_k3_max,Kimi K3 (max reasoning),49.2996568271419,1.0,5,55.040724856050694,46.25746211394311,66.36155480567838,93.40782913417546,34.56856016386749,274
4,gemini_3_1_pro_high,Gemini-3.1-Pro (High),41.04622180513037,1.0,5,80.09786608383195,41.061524078229155,0.0,51.38787875949358,59.50518071798478,274
5,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,39.92050855795612,0.65050852785406,4,19.198745573308177,0.0,100.0,93.4371672816322,,274
6,qwen3_8_max,Qwen3.8-Max,36.89004168616354,1.0,5,36.339424919345305,11.368579925920463,44.43634483658853,61.418384971519785,55.081950858103056,274
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.376635751261055,1.0,5,76.50815060521333,36.467209580040624,57.73101758009519,37.71757685591466,6.974308690462572,274
8,claude_opus_4_8_max,Claude Opus 4.8 (max),29.680572714320572,1.0,5,100.0,45.609972782355385,40.818908559372474,39.85362174555434,0.0,274
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,24.341705139530355,0.65050852785406,4,0.0,16.61647141654705,49.61894570159547,0.0,,274
10,glm_5_2_max,GLM-5.2 (max),23.91019909449625,0.65050852785406,4,16.310274008639304,9.803510167641388,51.06282352003342,24.494174773697345,,274
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",75.41421095677975,1.0,5,53.14328311534758,100.0,51.06282352003342,100.0,61.41143677202628,275
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),74.73660053681766,1.0,5,72.00989135879247,59.35824195831793,54.027946711038894,76.47536673571996,100.0,275
3,kimi_k3_max,Kimi K3 (max reasoning),48.737062338744,1.0,5,61.04604663649205,46.25746211394311,66.36155480567838,91.66469749884016,34.56856016386749,275
4,gemini_3_1_pro_high,Gemini-3.1-Pro (High),41.75225465416786,1.0,5,95.71172660148171,41.061524078229155,0.0,52.9640638692785,59.50518071798478,275
5,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,40.860466774541166,0.6272657518756151,4,56.244545665933614,0.0,100.0,91.36619542021236,,275
6,qwen3_8_max,Qwen3.8-Max,37.59478611043798,1.0,5,72.00989135879247,11.368579925920463,44.43634483658853,53.473463930787574,55.081950858103056,275
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),30.54339211568328,1.0,5,81.48035750319963,36.467209580040624,57.73101758009519,39.79857235130096,6.974308690462572,275
8,claude_opus_4_8_max,Claude Opus 4.8 (max),28.677887724853875,1.0,5,100.0,45.609972782355385,40.818908559372474,46.00322306095966,0.0,275
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,24.636061445782886,0.6272657518756151,4,0.0,16.61647141654705,49.61894570159547,0.0,,275
10,glm_5_2_max,GLM-5.2 (max),23.58344620435645,0.6272657518756151,4,4.456575472342587,9.803510167641388,51.06282352003342,23.7304921704378,,275
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.97898898522048,0.9999999999999998,5,48.00836242737394,100.0,51.06282352003342,100.0,61.41143677202628,276
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),74.93455571234459,0.9999999999999998,5,80.61841813896955,59.35824195831793,54.027946711038894,72.6724865084461,100.0,276
3,kimi_k3_max,Kimi K3 (max reasoning),48.997620785729055,0.9999999999999998,5,80.22246611688638,46.25746211394311,66.36155480567838,91.34796878888437,34.56856016386749,276
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,41.7680409626558,0.6183897749219126,4,37.3652995884779,0.0,100.0,91.94846550264513,,276
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),41.51921886660153,0.9999999999999998,5,95.97204269870556,41.061524078229155,0.0,52.91922104486363,59.50518071798478,276
6,qwen3_8_max,Qwen3.8-Max,37.899027025722305,0.9999999999999998,5,62.03046383530974,11.368579925920463,44.43634483658853,54.55673462534846,55.081950858103056,276
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),30.227922373055144,0.9999999999999998,5,88.9981561605025,36.467209580040624,57.73101758009519,38.732235748865,6.974308690462572,276
8,claude_opus_4_8_max,Claude Opus 4.8 (max),27.83360193994448,0.9999999999999998,5,100.0,45.609972782355385,40.818908559372474,43.02713479698183,0.0,276
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.053696228523968,0.6183897749219126,4,0.0,16.61647141654705,49.61894570159547,0.0,,276
10,glm_5_2_max,GLM-5.2 (max),24.80544216891355,0.6183897749219126,4,29.30457038992481,9.803510167641388,51.06282352003342,24.658665345652263,,276
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),77.1284098925577,0.9999999999999998,5,93.01428258893172,59.35824195831793,54.027946711038894,72.88925600165777,100.0,277
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",73.8033976138497,0.9999999999999998,5,73.87142005884397,100.0,51.06282352003342,100.0,61.41143677202628,277
3,kimi_k3_max,Kimi K3 (max reasoning),47.977571195831594,0.9999999999999998,5,79.07935318898379,46.25746211394311,66.36155480567838,90.35669861406447,34.56856016386749,277
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,43.336153510346065,0.5676774378820794,4,43.27700768182006,0.0,100.0,89.58740187004368,,277
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),42.349257048289196,0.9999999999999998,5,100.0,41.061524078229155,0.0,46.586999292429006,59.50518071798478,277
6,qwen3_8_max,Qwen3.8-Max,40.01508131759538,0.9999999999999998,5,75.04582300196252,11.368579925920463,44.43634483658853,58.30090048864679,55.081950858103056,277
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),28.20820944003139,0.9999999999999998,5,79.86350142687807,36.467209580040624,57.73101758009519,36.00406708322008,6.974308690462572,277
8,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.468762294970446,0.5676774378820794,4,0.0,16.61647141654705,49.61894570159547,0.0,,277
9,claude_opus_4_8_max,Claude Opus 4.8 (max),25.097145699585305,0.9999999999999998,5,90.4011373614463,45.609972782355385,40.818908559372474,38.28461489124017,0.0,277
10,glm_5_2_max,GLM-5.2 (max),25.037113621637314,0.5676774378820794,4,35.43824289690432,9.803510167641388,51.06282352003342,19.69673657794003,,277
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.68033766413164,1.0000000000000002,5,24.991591944545345,100.0,51.06282352003342,100.0,61.41143677202628,278
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.35036994084295,1.0000000000000002,5,57.63807644272746,59.35824195831793,54.027946711038894,76.59066627446852,100.0,278
3,kimi_k3_max,Kimi K3 (max reasoning),49.8658727080951,1.0000000000000002,5,72.77531930238418,46.25746211394311,66.36155480567838,94.45726596713504,34.56856016386749,278
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.490555541794485,0.6523728236898194,4,48.04344824341499,0.0,100.0,93.7833962099813,,278
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.494351035890496,1.0000000000000002,5,84.06775118001102,41.061524078229155,0.0,54.539512098161936,59.50518071798478,278
6,qwen3_8_max,Qwen3.8-Max,37.246509403105016,1.0000000000000002,5,54.804346226927535,11.368579925920463,44.43634483658853,58.190817587903126,55.081950858103056,278
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),32.154452700072724,1.0000000000000002,5,93.97784695886787,36.467209580040624,57.73101758009519,40.622951150422494,6.974308690462572,278
8,claude_opus_4_8_max,Claude Opus 4.8 (max),29.929962807536405,1.0000000000000002,5,100.0,45.609972782355385,40.818908559372474,46.52083593066093,0.0,278
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.25971598752756,0.6523728236898194,4,0.0,16.61647141654705,49.61894570159547,0.0,,278
10,glm_5_2_max,GLM-5.2 (max),24.429891178512566,0.6523728236898194,4,4.21135678854233,9.803510167641388,51.06282352003342,25.570101460840892,,278
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",75.31426738447826,1.0,5,51.15032961519913,100.0,51.06282352003342,100.0,61.41143677202628,279
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.6385629558115,1.0,5,76.00631495438847,59.35824195831793,54.027946711038894,74.81293426703459,100.0,279
3,kimi_k3_max,Kimi K3 (max reasoning),50.05740957672412,1.0,5,88.60806815348936,46.25746211394311,66.36155480567838,93.80548171569181,34.56856016386749,279
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,43.0063736664388,0.6504833921301955,4,57.44607915004909,0.0,100.0,92.90015797868897,,279
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.20477975057489,1.0,5,94.30423785482108,41.061524078229155,0.0,51.379113315584775,59.50518071798478,279
6,qwen3_8_max,Qwen3.8-Max,37.67036875634028,1.0,5,71.06040511903453,11.368579925920463,44.43634483658853,60.587983607440435,55.081950858103056,279
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.818918950948632,1.0,5,99.99999999999999,36.467209580040624,57.73101758009519,38.74541760824723,6.974308690462572,279
8,claude_opus_4_8_max,Claude Opus 4.8 (max),29.283790346792372,1.0,5,98.5813441232136,45.609972782355385,40.818908559372474,42.698005102925286,0.0,279
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.469984346445628,0.6504833921301955,4,0.0,16.61647141654705,49.61894570159547,0.0,,279
10,glm_5_2_max,GLM-5.2 (max),24.777846587639786,0.6504833921301955,4,15.193903150178306,9.803510167641388,51.06282352003342,23.57497165618952,,279
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),75.01053121857417,1.0,5,80.61841813896953,59.35824195831793,54.027946711038894,71.1931359525421,100.0,280
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.64268293182863,1.0,5,48.008362427373925,100.0,51.06282352003342,100.0,61.41143677202628,280
3,kimi_k3_max,Kimi K3 (max reasoning),49.100144403094916,1.0,5,80.22246611688637,46.25746211394311,66.36155480567838,93.25605009549476,34.56856016386749,280
4,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,42.63333390774591,0.613680537947774,4,37.365299588477896,0.0,100.0,92.99644034656927,,280
5,gemini_3_1_pro_high,Gemini-3.1-Pro (High),41.3550853656264,1.0,5,95.97204269870555,41.061524078229155,0.0,51.08191313172543,59.50518071798478,280
6,qwen3_8_max,Qwen3.8-Max,38.747040182434205,1.0,5,62.030463835309725,11.368579925920463,44.43634483658853,63.647832652381425,55.081950858103056,280
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),30.05441232768413,1.0,5,88.99815616050248,36.467209580040624,57.73101758009519,37.10914419346088,6.974308690462572,280
8,claude_opus_4_8_max,Claude Opus 4.8 (max),27.51918868482827,1.0,5,100.0,45.609972782355385,40.818908559372474,41.65341696601442,0.0,280
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,25.303942518201744,0.613680537947774,4,0.0,16.61647141654705,49.61894570159547,0.0,,280
10,glm_5_2_max,GLM-5.2 (max),25.016257145027772,0.613680537947774,4,29.304570389924805,9.803510167641388,51.06282352003342,23.613678717654178,,280
1,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.43076077332482,1.0,5,10.237166146752992,100.0,51.06282352003342,100.0,61.41143677202628,281
2,gpt_5_6_sol_max,GPT-5.6 Sol (max),73.3367734942054,1.0,5,54.46739508884476,59.35824195831793,54.027946711038894,72.04610936951077,100.0,281
3,kimi_k3_max,Kimi K3 (max reasoning),49.34249886458305,1.0,5,55.040724856050694,46.25746211394311,66.36155480567838,93.28285969214642,34.56856016386749,281
4,gemini_3_1_pro_high,Gemini-3.1-Pro (High),40.925286037377774,1.0,5,80.09786608383195,41.061524078229155,0.0,49.83309440891163,59.50518071798478,281
5,deepseek_v4_pro_max,DeepSeek-V4-Pro Max,40.61795769558528,0.6469002789936905,4,19.198745573308177,0.0,100.0,92.74268001115334,,281
6,qwen3_8_max,Qwen3.8-Max,37.235058226228674,1.0,5,36.339424919345305,11.368579925920463,44.43634483658853,62.187663506425544,55.081950858103056,281
7,gpt_5_5_xhigh,GPT-5.5 (xhigh),31.32151338866055,1.0,5,76.50815060521333,36.467209580040624,57.73101758009519,37.29955097804719,6.974308690462572,281
8,claude_opus_4_8_max,Claude Opus 4.8 (max),29.492815586605378,1.0,5,100.0,45.609972782355385,40.818908559372474,39.37232144990958,0.0,281
9,deepseek_v4_flash_max,DeepSeek-V4-Flash Max,24.49592153403181,0.6469002789936905,4,0.0,16.61647141654705,49.61894570159547,0.0,,281
10,glm_5_2_max,GLM-5.2 (max),24.04483324016323,0.6469002789936905,4,16.310274008639304,9.803510167641388,51.06282352003342,23.062492825926803,,281
1,gpt_5_6_sol_max,GPT-5.6 Sol (max),75.78817152447321,0.9999999999999999,5,87.19020731981878,59.35824195831793,54.027946711038894,71.14191786557623,100.0,282
2,claude_fable_5_max,"Claude Fable 5 (max, with fallback)",74.34553559271733,0.9999999999999999,5,42.39347028389106,100.0,51.06282352003342,100.0,61.41143677202628,282
3,kimi_k3_max,Kimi K3 (max reasoning),48.70603615365614,0.9999999999999999,5,82.55541789229592,46.25746211394311,66.36155480567838,90.27773898818198,34.56856016386749,282
