model_id,model,scene,prior,alpha,rho,utility,kl_divergence,rank,top1,top3
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.7125,-0.65,0.885555172932356,0.053639095293347636,5,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.7125,-0.65,0.8300443883960154,0.053639095293347636,9,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.7125,-0.65,0.8436683140102504,0.053639095293347636,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.7125,-0.65,0.8375440151727784,0.053639095293347636,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.7125,-0.6,0.9041088017664737,0.053639095293347636,2,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.7125,-0.6,0.8998901350919484,0.053639095293347636,3,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.7125,-0.6,0.8894597713606419,0.053639095293347636,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.7125,-0.6,0.9138456533117887,0.053639095293347636,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.7125,-0.6,0.8807678626600817,0.053639095293347636,6,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.7125,-0.6,0.8266310719733352,0.053639095293347636,10,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.7125,-0.6,0.8858990001592244,0.053639095293347636,5,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.7125,-0.6,0.8300928872319988,0.053639095293347636,9,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.7125,-0.6,0.8438436844312701,0.053639095293347636,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.7125,-0.6,0.8376529975026658,0.053639095293347636,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.7125,-0.55,0.9041832931977776,0.053639095293347636,2,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.7125,-0.55,0.8999776316642298,0.053639095293347636,3,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.7125,-0.55,0.8895910090515904,0.053639095293347636,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.7125,-0.55,0.9139713423682831,0.053639095293347636,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.7125,-0.55,0.8809691115162791,0.053639095293347636,6,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.7125,-0.55,0.8271283329667085,0.053639095293347636,10,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.7125,-0.55,0.8862421352078925,0.053639095293347636,5,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.7125,-0.55,0.8301413742413823,0.053639095293347636,9,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.7125,-0.55,0.8440193216603865,0.053639095293347636,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.7125,-0.55,0.8377619697284733,0.053639095293347636,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.7125,-0.5,0.90425784963338,0.053639095293347636,2,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.7125,-0.5,0.900065198244859,0.053639095293347636,3,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.7125,-0.5,0.8897224461434273,0.053639095293347636,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.7125,-0.5,0.9140969973561659,0.053639095293347636,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.7125,-0.5,0.8811707164446798,0.053639095293347636,6,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.7125,-0.5,0.8276259335376343,0.053639095293347636,10,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.7125,-0.5,0.8865845678788826,0.053639095293347636,5,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.7125,-0.5,0.8301898492199027,0.053639095293347636,9,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.7125,-0.5,0.8441952230571058,0.053639095293347636,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.7125,-0.5,0.8378709308141286,0.053639095293347636,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.7125,-0.44999999999999996,0.9043324706064085,0.053639095293347636,2,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.7125,-0.44999999999999996,0.9001528341771149,0.053639095293347636,3,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.7125,-0.44999999999999996,0.889854081197496,0.053639095293347636,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.7125,-0.44999999999999996,0.9142226169265507,0.053639095293347636,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.7125,-0.44999999999999996,0.8813726740816796,0.053639095293347636,6,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.7125,-0.44999999999999996,0.8281238499278574,0.053639095293347636,10,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.7125,-0.44999999999999996,0.8869262881011346,0.053639095293347636,5,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.7125,-0.44999999999999996,0.8302383119635962,0.053639095293347636,9,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.7125,-0.44999999999999996,0.8443713859569514,0.053639095293347636,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.7125,-0.44999999999999996,0.8379798797242212,0.053639095293347636,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.7125,-0.39999999999999997,0.9044071556476113,0.053639095293347636,2,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.7125,-0.39999999999999997,0.9002405388012963,0.053639095293347636,3,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.7125,-0.39999999999999997,0.8899859127622457,0.053639095293347636,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.7125,-0.39999999999999997,0.9143481997333391,0.053639095293347636,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.7125,-0.39999999999999997,0.8815749810286313,0.053639095293347636,6,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.7125,-0.39999999999999997,0.828622058315422,0.053639095293347636,10,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.7125,-0.39999999999999997,0.8872672859332873,0.053639095293347636,5,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.7125,-0.39999999999999997,0.8302867622688059,0.053639095293347636,9,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.7125,-0.39999999999999997,0.8445478076716492,0.053639095293347636,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.7125,-0.39999999999999997,0.8380888154240589,0.053639095293347636,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.7125,-0.35,0.9044819042853689,0.053639095293347636,2,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.7125,-0.35,0.9003283114547478,0.053639095293347636,3,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.7125,-0.35,0.8901179393732966,0.053639095293347636,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.7125,-0.35,0.9144737444333033,0.053639095293347636,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.7125,-0.35,0.8817776338520917,0.053639095293347636,6,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.7125,-0.35,0.8291205348211866,0.053639095293347636,10,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.7125,-0.35,0.8876075515649016,0.053639095293347636,5,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.7125,-0.35,0.8303351999321869,0.053639095293347636,9,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.7125,-0.35,0.8447244854893143,0.053639095293347636,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.7125,-0.35,0.8381977368797251,0.053639095293347636,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.7125,-0.29999999999999993,0.9045567160457098,0.053639095293347636,2,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.7125,-0.29999999999999993,0.900416151471885,0.053639095293347636,3,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.7125,-0.29999999999999993,0.8902501595535058,0.053639095293347636,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.7125,-0.29999999999999993,0.914599249686167,0.053639095293347636,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.7125,-0.29999999999999993,0.8819806290840728,0.053639095293347636,6,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.7125,-0.29999999999999993,0.8296192555153671,0.053639095293347636,10,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.7125,-0.29999999999999993,0.8879470753176335,0.053639095293347636,5,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.7125,-0.29999999999999993,0.8303836247507071,0.053639095293347636,9,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.7125,-0.29999999999999993,0.8449014166746475,0.053639095293347636,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.7125,-0.29999999999999993,0.8383066430581348,0.053639095293347636,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.7125,-0.2499999999999999,0.9046315904523254,0.053639095293347636,2,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.7125,-0.2499999999999999,0.9005040581842221,0.053639095293347636,3,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.7125,-0.2499999999999999,0.8903825718130349,0.053639095293347636,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.7125,-0.2499999999999999,0.9147247141546876,0.053639095293347636,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.7125,-0.2499999999999999,0.8821839632223016,0.053639095293347636,6,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.7125,-0.2499999999999999,0.8301181964241097,0.053639095293347636,10,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.7125,-0.2499999999999999,0.8882858476463497,0.053639095293347636,5,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.7125,-0.2499999999999999,0.8304320365216598,0.053639095293347636,9,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.7125,-0.2499999999999999,0.8450785984691294,0.053639095293347636,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.7125,-0.2499999999999999,0.8384155329270937,0.053639095293347636,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.7125,-0.2,0.9047065270265836,0.053639095293347636,2,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.7125,-0.2,0.9005920309203924,0.053639095293347636,3,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.7125,-0.2,0.8905151746494241,0.053639095293347636,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.7125,-0.2,0.9148501365047353,0.053639095293347636,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.7125,-0.2,0.8823876327304944,0.053639095293347636,6,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.7125,-0.2,0.8306173335360866,0.053639095293347636,9,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.7125,-0.2,0.8886238591401916,0.053639095293347636,5,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.7125,-0.2,0.830480435042658,0.053639095293347636,10,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.7125,-0.2,0.8452560280912278,0.053639095293347636,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.7125,-0.2,0.838524405455349,0.053639095293347636,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.73125,-0.8,0.9053009323755166,0.06753082913663457,2,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.73125,-0.8,0.8999403306533573,0.06753082913663457,3,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.73125,-0.8,0.8907224551161861,0.06753082913663457,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.73125,-0.8,0.9112454977021803,0.06753082913663457,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.73125,-0.8,0.880818685901344,0.06753082913663457,6,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.73125,-0.8,0.8243232838932735,0.06753082913663457,10,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.73125,-0.8,0.8890196583951925,0.06753082913663457,5,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.73125,-0.8,0.831361168600472,0.06753082913663457,9,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.73125,-0.8,0.8453822673526206,0.06753082913663457,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.73125,-0.8,0.8393839169896383,0.06753082913663457,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.73125,-0.75,0.9053749799294311,0.06753082913663457,2,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.73125,-0.75,0.9000297334659932,0.06753082913663457,3,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.73125,-0.75,0.8908533591975183,0.06753082913663457,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.73125,-0.75,0.9113692875714313,0.06753082913663457,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.73125,-0.75,0.8810232876865328,0.06753082913663457,6,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.73125,-0.75,0.8248315289938928,0.06753082913663457,10,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.73125,-0.75,0.8893565377255005,0.06753082913663457,5,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.73125,-0.75,0.8314086656345985,0.06753082913663457,9,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.73125,-0.75,0.8455566095148813,0.06753082913663457,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.73125,-0.75,0.8394909737959899,0.06753082913663457,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.73125,-0.7000000000000001,0.9054490883992334,0.06753082913663457,2,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.73125,-0.7000000000000001,0.9001192073010366,0.06753082913663457,3,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.73125,-0.7000000000000001,0.8909844556160967,0.06753082913663457,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.73125,-0.7000000000000001,0.9114930610170721,0.06753082913663457,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.73125,-0.7000000000000001,0.8812282515882803,0.06753082913663457,6,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.73125,-0.7000000000000001,0.8253402518040998,0.06753082913663457,10,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.73125,-0.7000000000000001,0.8896926657623369,0.06753082913663457,5,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.73125,-0.7000000000000001,0.8314561476485051,0.06753082913663457,9,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.73125,-0.7000000000000001,0.8457312041531437,0.06753082913663457,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.73125,-0.7000000000000001,0.8395980104911082,0.06753082913663457,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.73125,-0.65,0.9055232573191198,0.06753082913663457,2,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.73125,-0.65,0.9002087514618957,0.06753082913663457,3,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.73125,-0.65,0.8911157429267075,0.06753082913663457,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.73125,-0.65,0.9116168167257612,0.06753082913663457,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.73125,-0.65,0.8814335741055104,0.06753082913663457,6,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.73125,-0.65,0.8258494271966682,0.06753082913663457,10,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.73125,-0.65,0.8900280331815498,0.06753082913663457,5,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.73125,-0.65,0.8315036144526889,0.06753082913663457,9,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.73125,-0.65,0.8459060486354503,0.06753082913663457,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.73125,-0.65,0.8397050260976886,0.06753082913663457,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.73125,-0.6,0.9055974862210496,0.06753082913663457,2,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.73125,-0.6,0.9002983652488715,0.06753082913663457,3,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.73125,-0.6,0.8912472196716728,0.06753082913663457,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.73125,-0.6,0.9117405533859209,0.06753082913663457,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.73125,-0.6,0.8816392517007671,0.06753082913663457,6,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.73125,-0.6,0.8263590299397487,0.06753082913663457,10,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.73125,-0.6,0.8903626307924569,0.06753082913663457,5,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.73125,-0.6,0.8315510658580066,0.06753082913663457,9,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.73125,-0.6,0.8460811403071273,0.06753082913663457,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.73125,-0.6,0.8398120196395258,0.06753082913663457,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.73125,-0.55,0.9056717746347607,0.06753082913663457,2,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.73125,-0.55,0.9003880479591851,0.06753082913663457,3,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.73125,-0.55,0.8913788843809213,0.06753082913663457,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.73125,-0.55,0.9118642696878149,0.06753082913663457,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.73125,-0.55,0.8818452808004749,0.06753082913663457,6,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.73125,-0.55,0.8268690347039349,0.06753082913663457,10,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.73125,-0.55,0.8906964495388205,0.06753082913663457,5,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.73125,-0.55,0.8315985016756742,0.06753082913663457,9,False,False
qwen3_8_max,Qwen3.8-Max,research,q1,0.73125,-0.55,0.846256476490973,0.06753082913663457,7,False,False
glm_5_2_max,GLM-5.2 (max),research,q1,0.73125,-0.55,0.8399189901415633,0.06753082913663457,8,False,False
kimi_k3_max,Kimi K3 (max reasoning),research,q1,0.73125,-0.5,0.9057461220877837,0.06753082913663457,2,False,True
gpt_5_6_sol_max,GPT-5.6 Sol (max),research,q1,0.73125,-0.5,0.9004777988870054,0.06753082913663457,3,False,True
gpt_5_5_xhigh,GPT-5.5 (xhigh),research,q1,0.73125,-0.5,0.8915107355720555,0.06753082913663457,4,False,False
claude_fable_5_max,"Claude Fable 5 (max, with fallback)",research,q1,0.73125,-0.5,0.911987964323631,0.06753082913663457,1,True,True
claude_opus_4_8_max,Claude Opus 4.8 (max),research,q1,0.73125,-0.5,0.8820516577952087,0.06753082913663457,6,False,False
gemini_3_1_pro_high,Gemini-3.1-Pro (High),research,q1,0.73125,-0.5,0.8273794160693883,0.06753082913663457,10,False,False
deepseek_v4_pro_max,DeepSeek-V4-Pro Max,research,q1,0.73125,-0.5,0.8910294804997677,0.06753082913663457,5,False,False
deepseek_v4_flash_max,DeepSeek-V4-Flash Max,research,q1,0.73125,-0.5,0.8316459217172751,0.06753082913663457,9,False,False
